0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_qtr_1,past_qtr_2,past_year_1,past_year_2,q0,q1,q2,q3,q4,qoq_diff,qoq_ratio,yoy_diff,yoy_ratio
142166.0,143296.0,151061.0,155927.0,151185.0,148951.0,149997.0,150403.0,1991-12-31,142166.0,148951.0,147879.25,150367.25,142166.0,148951.0,149997.0,150403.0,143296.0,-6785.0,0.954448107095622,-2488.0,0.9834538438390008
145975.0,150403.0,143296.0,151061.0,155927.0,142166.0,148951.0,149997.0,1992-03-31,145975.0,142166.0,146772.25,150171.75,145975.0,142166.0,148951.0,149997.0,150403.0,3809.0,1.0267926227086646,-3399.5,0.9773625865051183
145301.0,149997.0,150403.0,143296.0,151061.0,145975.0,142166.0,148951.0,1992-06-30,145301.0,145975.0,145598.25,148689.25,145301.0,145975.0,142166.0,148951.0,149997.0,-674.0,0.9953827710224353,-3091.0,0.9792116780466644
142886.0,148951.0,149997.0,150403.0,143296.0,145301.0,145975.0,142166.0,1992-09-30,142886.0,145301.0,144082.0,148161.75,142886.0,145301.0,145975.0,142166.0,148951.0,-2415.0,0.9833793298050254,-4079.75,0.9724642156292025
146959.0,142166.0,148951.0,149997.0,150403.0,142886.0,145301.0,145975.0,1992-12-31,146959.0,142886.0,145280.25,147879.25,146959.0,142886.0,145301.0,145975.0,142166.0,4073.0,1.0285052419411278,-2599.0,0.9824248500043109
139911.0,145975.0,142166.0,148951.0,149997.0,146959.0,142886.0,145301.0,1993-03-31,139911.0,146959.0,143764.25,146772.25,139911.0,146959.0,142886.0,145301.0,145975.0,-7048.0,0.9520410454616594,-3008.0,0.979505662684874
150164.0,145301.0,145975.0,142166.0,148951.0,139911.0,146959.0,142886.0,1993-06-30,150164.0,139911.0,144980.0,145598.25,150164.0,139911.0,146959.0,142886.0,145301.0,10253.0,1.0732823008912808,-618.25,0.9957537264355856
149833.0,142886.0,145301.0,145975.0,142166.0,150164.0,139911.0,146959.0,1993-09-30,149833.0,150164.0,146716.75,144082.0,149833.0,150164.0,139911.0,146959.0,142886.0,-331.0,0.9977957433206361,2634.75,1.0182864618758762
162282.0,146959.0,142886.0,145301.0,145975.0,149833.0,150164.0,139911.0,1993-12-31,162282.0,149833.0,150547.5,145280.25,162282.0,149833.0,150164.0,139911.0,146959.0,12449.0,1.0830858355635942,5267.25,1.0362557883814214
171779.0,139911.0,146959.0,142886.0,145301.0,162282.0,149833.0,150164.0,1994-03-31,171779.0,162282.0,158514.5,143764.25,171779.0,162282.0,149833.0,150164.0,139911.0,9497.0,1.058521585881367,14750.25,1.1026002639738322
177975.0,150164.0,139911.0,146959.0,142886.0,171779.0,162282.0,149833.0,1994-06-30,177975.0,171779.0,165467.25,144980.0,177975.0,171779.0,162282.0,149833.0,150164.0,6196.0,1.0360696010571724,20487.25,1.1413108704648918
185619.0,149833.0,150164.0,139911.0,146959.0,177975.0,171779.0,162282.0,1994-09-30,185619.0,177975.0,174413.75,146716.75,185619.0,177975.0,171779.0,162282.0,149833.0,7644.0,1.0429498525073746,27697.0,1.18877871817635
192296.0,162282.0,149833.0,150164.0,139911.0,185619.0,177975.0,171779.0,1994-12-31,192296.0,185619.0,181917.25,150547.5,192296.0,185619.0,177975.0,171779.0,162282.0,6677.0,1.0359715330865913,31369.75,1.2083711121074743
190846.0,171779.0,162282.0,149833.0,150164.0,192296.0,185619.0,177975.0,1995-03-31,190846.0,192296.0,186684.0,158514.5,190846.0,192296.0,185619.0,177975.0,171779.0,-1450.0,0.9924595415401256,28169.5,1.1777092947332894
192050.0,177975.0,171779.0,162282.0,149833.0,190846.0,192296.0,185619.0,1995-06-30,192050.0,190846.0,190202.75,165467.25,192050.0,190846.0,192296.0,185619.0,177975.0,1204.0,1.0063087515588485,24735.5,1.1494887961212867
201200.0,185619.0,177975.0,171779.0,162282.0,192050.0,190846.0,192296.0,1995-09-30,201200.0,192050.0,194098.0,174413.75,201200.0,192050.0,190846.0,192296.0,185619.0,9150.0,1.047643842749284,19684.25,1.1128595079229706
200545.0,192296.0,185619.0,177975.0,171779.0,201200.0,192050.0,190846.0,1995-12-31,200545.0,201200.0,196160.25,181917.25,200545.0,201200.0,192050.0,190846.0,192296.0,-655.0,0.9967445328031809,14243.0,1.078293839644124
213801.0,190846.0,192296.0,185619.0,177975.0,200545.0,201200.0,192050.0,1996-03-31,213801.0,200545.0,201899.0,186684.0,213801.0,200545.0,201200.0,192050.0,190846.0,13256.0,1.0660998778329054,15215.0,1.0815013605879453
218179.0,192050.0,190846.0,192296.0,185619.0,213801.0,200545.0,201200.0,1996-06-30,218179.0,213801.0,208431.25,190202.75,218179.0,213801.0,200545.0,201200.0,192050.0,4378.0,1.0204769856081122,18228.5,1.0958372052980307
219059.0,201200.0,192050.0,190846.0,192296.0,218179.0,213801.0,200545.0,1996-09-30,219059.0,218179.0,212896.0,194098.0,219059.0,218179.0,213801.0,200545.0,201200.0,880.0,1.0040333854312284,18798.0,1.0968479840080785
220967.0,200545.0,201200.0,192050.0,190846.0,219059.0,218179.0,213801.0,1996-12-31,220967.0,219059.0,218001.5,196160.25,220967.0,219059.0,218179.0,213801.0,200545.0,1908.0,1.008709982242227,21841.25,1.1113439139682988
232136.0,213801.0,200545.0,201200.0,192050.0,220967.0,219059.0,218179.0,1997-03-31,232136.0,220967.0,222585.25,201899.0,232136.0,220967.0,219059.0,218179.0,213801.0,11169.0,1.0505460091325853,20686.25,1.1024584074215324
234151.0,218179.0,213801.0,200545.0,201200.0,232136.0,220967.0,219059.0,1997-06-30,234151.0,232136.0,226578.25,208431.25,234151.0,232136.0,220967.0,219059.0,218179.0,2015.0,1.00868025640142,18147.0,1.0870646796005876
245072.0,219059.0,218179.0,213801.0,200545.0,234151.0,232136.0,220967.0,1997-09-30,245072.0,234151.0,233081.5,212896.0,245072.0,234151.0,232136.0,220967.0,219059.0,10921.0,1.046640842874897,20185.5,1.094813899744476
242490.0,220967.0,219059.0,218179.0,213801.0,245072.0,234151.0,232136.0,1997-12-31,242490.0,245072.0,238462.25,218001.5,242490.0,245072.0,234151.0,232136.0,220967.0,-2582.0,0.98946432068943,20460.75,1.0938560055779434
225269.0,232136.0,220967.0,219059.0,218179.0,242490.0,245072.0,234151.0,1998-03-31,225269.0,242490.0,236745.5,222585.25,225269.0,242490.0,245072.0,234151.0,232136.0,-17221.0,0.9289826384593179,14160.25,1.0636171983543383
228203.0,234151.0,232136.0,220967.0,219059.0,225269.0,242490.0,245072.0,1998-06-30,228203.0,225269.0,235258.5,226578.25,228203.0,225269.0,242490.0,245072.0,234151.0,2934.0,1.0130244285720627,8680.25,1.0383101643692632
238294.0,245072.0,234151.0,232136.0,220967.0,228203.0,225269.0,242490.0,1998-09-30,238294.0,228203.0,233564.0,233081.5,238294.0,228203.0,225269.0,242490.0,245072.0,10091.0,1.0442194011472241,482.5,1.0020700913628924
231367.0,242490.0,245072.0,234151.0,232136.0,238294.0,228203.0,225269.0,1998-12-31,231367.0,238294.0,230783.25,238462.25,231367.0,238294.0,228203.0,225269.0,242490.0,-6927.0,0.9709308669123016,-7679.0,0.9677978380225801
234590.0,225269.0,242490.0,245072.0,234151.0,231367.0,238294.0,228203.0,1999-03-31,234590.0,231367.0,233113.5,236745.5,234590.0,231367.0,238294.0,228203.0,225269.0,3223.0,1.0139302493441156,-3632.0,0.9846586313150619
234791.0,228203.0,225269.0,242490.0,245072.0,234590.0,231367.0,238294.0,1999-06-30,234791.0,234590.0,234760.5,235258.5,234791.0,234590.0,231367.0,238294.0,228203.0,201.0,1.0008568140159426,-498.0,0.9978831795663069
234750.0,238294.0,228203.0,225269.0,242490.0,234791.0,234590.0,231367.0,1999-09-30,234750.0,234791.0,233874.5,233564.0,234750.0,234791.0,234590.0,231367.0,238294.0,-41.0,0.9998253766115396,310.5,1.0013294000787794
228434.0,231367.0,238294.0,228203.0,225269.0,234750.0,234791.0,234590.0,1999-12-31,228434.0,234750.0,233141.25,230783.25,228434.0,234750.0,234791.0,234590.0,231367.0,-6316.0,0.9730947816826411,2358.0,1.010217379294208
234158.0,234590.0,231367.0,238294.0,228203.0,228434.0,234750.0,234791.0,2000-03-31,234158.0,228434.0,233033.25,233113.5,234158.0,228434.0,234750.0,234791.0,234590.0,5724.0,1.0250575658614742,-80.25,0.9996557470931542
234703.0,234791.0,234590.0,231367.0,238294.0,234158.0,228434.0,234750.0,2000-06-30,234703.0,234158.0,233011.25,234760.5,234703.0,234158.0,228434.0,234750.0,234791.0,545.0,1.0023274882771462,-1749.25,0.9925487890850463
