0_mths_prior,12_mths_prior,15_mths_prior,18_mths_prior,21_mths_prior,3_mths_prior,6_mths_prior,9_mths_prior,Date,past_year_1,past_year_2,yoy_diff,yoy_ratio
80.2,81.2,82.86666666666666,82.96666666666667,82.86666666666667,80.39999999999999,79.56666666666666,79.36666666666667,1991-12-31,79.88333333333333,82.475,-2.5916666666666686,0.9685763362635141
79.66666666666667,79.36666666666667,81.2,82.86666666666666,82.96666666666667,80.2,80.39999999999999,79.56666666666666,1992-03-31,79.95833333333333,81.6,-1.6416666666666657,0.9798815359477124
80.60000000000001,79.56666666666666,79.36666666666667,81.2,82.86666666666666,79.66666666666667,80.2,80.39999999999999,1992-06-30,80.21666666666667,80.75,-0.5333333333333314,0.9933952528379774
80.66666666666667,80.39999999999999,79.56666666666666,79.36666666666667,81.2,80.60000000000001,79.66666666666667,80.2,1992-09-30,80.28333333333333,80.13333333333333,0.15000000000000568,1.0018718801996673
81.03333333333333,80.2,80.39999999999999,79.56666666666666,79.36666666666667,80.66666666666667,80.60000000000001,79.66666666666667,1992-12-31,80.49166666666667,79.88333333333333,0.6083333333333485,1.0076152722720637
81.36666666666667,79.66666666666667,80.2,80.39999999999999,79.56666666666666,81.03333333333333,80.66666666666667,80.60000000000001,1993-03-31,80.91666666666667,79.95833333333333,0.9583333333333428,1.0119854090672227
81.2,80.60000000000001,79.66666666666667,80.2,80.39999999999999,81.36666666666667,81.03333333333333,80.66666666666667,1993-06-30,81.06666666666666,80.21666666666667,0.8499999999999943,1.010596301682942
81.16666666666667,80.66666666666667,80.60000000000001,79.66666666666667,80.2,81.2,81.36666666666667,81.03333333333333,1993-09-30,81.19166666666666,80.28333333333333,0.9083333333333314,1.0113140959103175
82.03333333333335,81.03333333333333,80.66666666666667,80.60000000000001,79.66666666666667,81.16666666666667,81.2,81.36666666666667,1993-12-31,81.44166666666668,80.49166666666667,0.9500000000000028,1.0118024640231909
82.50000000000001,81.36666666666667,81.03333333333333,80.66666666666667,80.60000000000001,82.03333333333335,81.16666666666667,81.2,1994-03-31,81.72500000000001,80.91666666666667,0.8083333333333371,1.009989701338826
83.33333333333333,81.2,81.36666666666667,81.03333333333333,80.66666666666667,82.50000000000001,82.03333333333335,81.16666666666667,1994-06-30,82.25833333333334,81.06666666666666,1.191666666666677,1.014699835526316
83.60000000000001,81.16666666666667,81.2,81.36666666666667,81.03333333333333,83.33333333333333,82.50000000000001,82.03333333333335,1994-09-30,82.86666666666667,81.19166666666666,1.6750000000000114,1.0206301960381814
84.53333333333335,82.03333333333335,81.16666666666667,81.2,81.36666666666667,83.60000000000001,83.33333333333333,82.50000000000001,1994-12-31,83.49166666666667,81.44166666666668,2.049999999999997,1.0251713905658446
84.56666666666666,82.50000000000001,82.03333333333335,81.16666666666667,81.2,84.53333333333335,83.60000000000001,83.33333333333333,1995-03-31,84.00833333333334,81.72500000000001,2.2833333333333314,1.027939227082696
83.93333333333334,83.33333333333333,82.50000000000001,82.03333333333335,81.16666666666667,84.56666666666666,84.53333333333335,83.60000000000001,1995-06-30,84.15833333333335,82.25833333333334,1.9000000000000057,1.0230979637321447
83.76666666666667,83.60000000000001,83.33333333333333,82.50000000000001,82.03333333333335,83.93333333333334,84.56666666666666,84.53333333333335,1995-09-30,84.2,82.86666666666667,1.3333333333333286,1.0160901045856798
83.46666666666667,84.53333333333335,83.60000000000001,83.33333333333333,82.50000000000001,83.76666666666667,83.93333333333334,84.56666666666666,1995-12-31,83.93333333333334,83.49166666666667,0.4416666666666629,1.0052899490967162
82.93333333333334,84.56666666666666,84.53333333333335,83.60000000000001,83.33333333333333,83.46666666666667,83.76666666666667,83.93333333333334,1996-03-31,83.525,84.00833333333334,-0.4833333333333343,0.9942466025195913
83.53333333333335,83.93333333333334,84.56666666666666,84.53333333333335,83.60000000000001,82.93333333333334,83.46666666666667,83.76666666666667,1996-06-30,83.42500000000001,84.15833333333335,-0.7333333333333343,0.9912862659669274
83.43333333333332,83.76666666666667,83.93333333333334,84.56666666666666,84.53333333333335,83.53333333333335,82.93333333333334,83.46666666666667,1996-09-30,83.34166666666667,84.2,-0.8583333333333343,0.989806017418844
83.39999999999999,83.46666666666667,83.76666666666667,83.93333333333334,84.56666666666666,83.43333333333332,83.53333333333335,82.93333333333334,1996-12-31,83.325,83.93333333333334,-0.6083333333333343,0.9927521842732328
83.73333333333333,82.93333333333334,83.46666666666667,83.76666666666667,83.93333333333334,83.39999999999999,83.43333333333332,83.53333333333335,1997-03-31,83.525,83.525,0.0,1.0
83.63333333333334,83.53333333333335,82.93333333333334,83.46666666666667,83.76666666666667,83.73333333333333,83.39999999999999,83.43333333333332,1997-06-30,83.55,83.42500000000001,0.12499999999998579,1.0014983518130056
